amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids 
250-3308067-3805443	250-3308067-3805443	2023-12-31T22:30:23+09:00	2024-01-01T17:58:33+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANERアーバナー ヒゲトリマー 髭 バリカン 髭トリマー 髭用バリカン ヒゲ トリマー 整える 髭バリカン 髭とと 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0								東京都	154-0002	JP	
249-7762098-8815805	249-7762098-8815805	2023-12-31T22:22:59+09:00	2024-01-01T12:15:01+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANERアーバナー ヒゲトリマー 髭 バリカン 髭トリマー 髭用バリカン ヒゲ トリマー 整える 髭バリカン 髭とと 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0								香川県	763-0092	JP	
249-8852089-8712618	249-8852089-8712618	2023-12-31T20:29:36+09:00	2024-01-01T16:33:26+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANERアーバナー ヒゲトリマー 髭 バリカン 髭トリマー 髭用バリカン ヒゲ トリマー 整える 髭バリカン 髭とと 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0								京都府	617-0826	JP	
503-0218152-7153400	503-0218152-7153400	2023-12-31T19:24:29+09:00	2024-01-06T03:11:04+09:00	Cancelled	Amazon	Amazon.co.jp			Standard	URBANERアーバナー ヒゲトリマー 髭 バリカン 髭トリマー 髭用バリカン ヒゲ トリマー 整える 髭バリカン 髭とと 	MB-042/FBA	B07CYZH2XC	Cancelled	0											東京都	192-0043	JP	
249-9143587-4323802	249-9143587-4323802	2023-12-31T18:51:45+09:00	2024-01-02T00:13:36+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER(アーバナー) 電動水洗い式フェイスシェーバー 眉毛シェーバー 眉毛カッター エチケットシェーバー 眉毛 	MB-062JP	B07CYQVK16	Shipped	1	JPY	3024.0	275.0								東京都	121-0822	JP	
503-9238136-0017422	503-9238136-0017422	2023-12-31T17:45:23+09:00	2024-01-01T10:05:12+09:00	Shipped	Amazon	Amazon.co.jp			Standard	URBANERアーバナー エチケットカッター 鼻毛カッター メンズ 鼻鼻毛カッター は鼻毛カッター みみげぬき 充電式	MB-051/FBA	B07CYTMPRM	Shipped	1	JPY	2749.0	250.0	410.0	37.0				410.0		新潟県	959-0233	JP	JP Core Free Shipping  2016/03/29 6-38-40-593
503-2769831-3901465	503-2769831-3901465	2023-12-31T17:25:44+09:00	2024-01-01T18:05:10+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANERアーバナー ヒゲトリマー 髭 バリカン 髭トリマー 髭用バリカン ヒゲ トリマー 整える 髭バリカン 髭とと 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0					300.0			長野県	384-0012	JP	PLM-295461d4-9925-46aa-99e0-2fe35460bf75
249-2874302-1839019	249-2874302-1839019	2023-12-31T17:02:49+09:00	2024-01-01T00:15:03+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANERアーバナー ヒゲトリマー 髭 バリカン 髭トリマー 髭用バリカン ヒゲ トリマー 整える 髭バリカン 髭とと 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0								東京都	125-0061	JP	
250-8597349-7928657	250-8597349-7928657	2023-12-31T15:21:18+09:00	2024-01-01T00:15:24+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANERアーバナー メンズシェーバー 3アタッチメントセット / 耳毛 鼻毛カッター もみあげシェーバー 髭トリマ 	MB-980/FBA	B07CZ3KDN9	Shipped	1	JPY	3999.0	364.0					400.0			宮城県	981-3124	JP	PLM-295461d4-9925-46aa-99e0-2fe35460bf75
250-5112314-1132648	250-5112314-1132648	2023-12-31T14:16:47+09:00	2023-12-31T17:46:35+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANERアーバナー メンズシェーバー バリカン メンズ 鼻毛カッター付きメンズシェーバー ヒゲトリマー 眉毛シ 	MB-990RT	B0BL2YWH3N	Shipped	1	JPY	6999.0	636.0								群馬県	372-0031	JP	
249-2589465-6463048	249-2589465-6463048	2023-12-31T14:09:55+09:00	2024-01-01T12:02:41+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANERアーバナー メンズシェーバー バリカン メンズ 鼻毛カッター付きメンズシェーバー ヒゲトリマー 眉毛シ 	MB-990RT	B0BL2YWH3N	Shipped	1	JPY	6999.0	636.0								福井県	910-0341	JP	
250-2646683-3379844	250-2646683-3379844	2023-12-31T13:57:37+09:00	2023-12-31T22:22:35+09:00	Shipped	Amazon	Amazon.co.jp			Standard	URBANERアーバナー ヒゲトリマー 髭 バリカン 髭トリマー 髭用バリカン ヒゲ トリマー 整える 髭バリカン 髭とと 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0					300.0			大阪府	581-0872	JP	PLM-295461d4-9925-46aa-99e0-2fe35460bf75
503-7569281-3874243	503-7569281-3874243	2023-12-31T11:17:16+09:00	2023-12-31T23:16:05+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANERアーバナー メンズシェーバー 3アタッチメントセット / 耳毛 鼻毛カッター もみあげシェーバー 髭トリマ 	MB-980/FBA	B07CZ3KDN9	Shipped	1	JPY	3999.0	364.0					400.0			兵庫県	651-1123	JP	PLM-295461d4-9925-46aa-99e0-2fe35460bf75
250-9481389-7829465	250-9481389-7829465	2023-12-31T11:10:03+09:00	2023-12-31T22:15:41+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANERアーバナー メンズシェーバー バリカン メンズ 鼻毛カッター付きメンズシェーバー ヒゲトリマー 眉毛シ 	MB-990RT	B0BL2YWH3N	Shipped	1	JPY	6999.0	636.0								東京都	205-0001	JP	
