amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids 
503-9354249-6631065	503-9354249-6631065	2023-07-31T23:50:24+09:00	2023-08-01T04:53:26+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER(アーバナー) 電動水洗い式フェイスシェーバー 眉毛シェーバー 眉毛カッター エチケットシェーバー 眉毛 	MB-062JP	B07CYQVK16	Shipped	1	JPY	3024.0	275.0					151.0			東京都	202-0014	JP	VPC-6-30352969 Coupon
250-6808070-6743063	250-6808070-6743063	2023-07-31T23:05:20+09:00	2023-08-01T01:58:50+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANERアーバナー エチケットカッター メンズ 鼻毛カッター ノーズトリマー はな毛カッター 男性 はなげきり 電	MB-051/FBA	B07CYTMPRM	Shipped	1	JPY	2749.0	250.0								愛知県	451-0021	JP	
503-6319742-8968615	503-6319742-8968615	2023-07-31T21:33:03+09:00	2023-08-01T06:35:43+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER(アーバナー) 猫用爪切り 猫 小型 犬 用 爪 切り ペット 猫 犬 用 爪 切り 安全 カッター 猫 爪 切り 小型 犬	CT-21/FBA	B099MKPRHP	Shipped	1	JPY	2529.0	230.0					126.0			東京都	169-0074	JP	VPC-6-30352969 Coupon
503-8644608-7378240	503-8644608-7378240	2023-07-31T19:33:56+09:00	2023-08-01T08:11:56+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER(アーバナー) ペット スリッカーブラシ 小型犬 毛取り 猫 ブラシ ワンプッシュで抜け毛除去 犬 猫用 セル 	CT-32/FBA	B07SGC4979	Shipped	1	JPY	1814.0	165.0								栃木県	329-0611	JP	
503-1356575-8389415	503-1356575-8389415	2023-07-31T19:32:39+09:00	2023-08-01T06:24:56+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANERアーバナー ペット用 電動犬爪トリマー usb充電式 犬ネイルトリマー 犬の電動爪やすり 犬専用 スピード爪 	MB-011/FBA	B083BL3GBV	Shipped	1	JPY	3739.0	340.0					187.0			宮崎県	880-0036	JP	VPC-6-30352969 Coupon
503-3804283-5073428	503-3804283-5073428	2023-07-31T18:24:35+09:00	2023-07-31T22:49:52+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANERアーバナー ペット用 猫 犬用トリミング ミニバリカン 足裏タイプ ペット用ミニ電動トリマー 低騒音と低 	MB-021	B08RB18XJ7	Shipped	1	JPY	2395.0	218.0								埼玉県	351-0007	JP	
249-9126612-1193413	249-9126612-1193413	2023-07-31T14:43:16+09:00	2023-08-01T00:29:40+09:00	Shipped	Amazon	Amazon.co.jp			Standard	URBANER(アーバナー) 電動水洗い式フェイスシェーバー 眉毛シェーバー 眉毛カッター エチケットシェーバー 眉毛 	MB-062JP	B07CYQVK16	Shipped	1	JPY	3024.0	275.0	400.0	36.0			151.0	400.0	,	静岡県	430-0826	JP	VPC-6-30352969 Coupon
250-8385708-2815866	250-8385708-2815866	2023-07-31T14:09:17+09:00	2023-07-31T17:49:00+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANERアーバナー ヒゲトリマー バリカン メンズ ひげそり 髭剃 髭トリマー 5段階の長さを自由に決め 日本製Mabuc	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2749.0	250.0					137.0			愛知県	472-0007	JP	VPC-6-30352969 Coupon
503-8947394-9844644	503-8947394-9844644	2023-07-31T12:08:03+09:00	2023-08-01T01:23:31+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANERアーバナー ヒゲトリマー バリカン メンズ ひげそり 髭剃 髭トリマー 5段階の長さを自由に決め 日本製Mabuc	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2749.0	250.0					137.0			神奈川県	238-0017	JP	VPC-6-30352969 Coupon
249-3081345-5651812	249-3081345-5651812	2023-07-31T11:52:40+09:00	2023-08-01T04:13:36+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER(アーバナー) 電池式電動マルチトリマー カッター ムダ毛 処理 除毛器 もみあげカッター 電池 日本製Mabuchi	MB-045	B08N5Q4KS6	Shipped	1	JPY	2079.0	189.0								静岡県	437-0028	JP	
503-1545286-0245414	503-1545286-0245414	2023-07-31T09:31:59+09:00	2023-07-31T16:50:48+09:00	Shipped	Amazon	Amazon.co.jp			Standard	URBANERアーバナー ヒゲトリマー バリカン メンズ ひげそり 髭剃 髭トリマー 5段階の長さを自由に決め 日本製Mabuc	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2749.0	250.0	410.0	37.0			137.0	410.0		埼玉県	359-0025	JP	VPC-6-30352969 Coupon
250-0328496-3275843	250-0328496-3275843	2023-07-31T09:30:44+09:00	2023-07-31T11:55:27+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANERアーバナー ヒゲトリマー バリカン メンズ ひげそり 髭剃 髭トリマー 5段階の長さを自由に決め 日本製Mabuc	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2749.0	250.0								埼玉県	335-0012	JP	
250-5855748-0637419	250-5855748-0637419	2023-07-31T08:53:40+09:00	2023-07-31T13:28:40+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANERアーバナー ヒゲトリマー バリカン メンズ ひげそり 髭剃 髭トリマー 5段階の長さを自由に決め 日本製Mabuc	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2749.0	250.0					137.0			福岡県	812-0002	JP	VPC-6-30352969 Coupon
503-4141068-1365447	503-4141068-1365447	2023-07-31T08:43:43+09:00	2023-07-31T18:29:39+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANERアーバナー ヒゲトリマー バリカン メンズ ひげそり 髭剃 髭トリマー 5段階の長さを自由に決め 日本製Mabuc	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2749.0	250.0								Tokyo-to	183-0011	JP	
250-1842726-7072638	250-1842726-7072638	2023-07-31T08:25:09+09:00	2023-07-31T17:42:53+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANERアーバナー ヒゲトリマー バリカン メンズ ひげそり 髭剃 髭トリマー 5段階の長さを自由に決め 日本製Mabuc	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2749.0	250.0								静岡県	410-0319	JP	
249-9412619-4935060	249-9412619-4935060	2023-07-31T05:14:33+09:00	2023-07-31T12:59:22+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANERアーバナー ペット用爪切り 初心者 犬 爪切り 犬 猫 爪切り 猫 ペット 爪切り 鳥 爪切り 犬 つめきり 小型 	CT-20/FBA	B07SHFY8BL	Shipped	1	JPY	2782.0	253.0								東京都	120-0001	JP	
249-0181398-8219074	249-0181398-8219074	2023-07-31T04:58:14+09:00	2023-08-02T18:09:37+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER(アーバナー) 電動水洗い式フェイスシェーバー 眉毛シェーバー 眉毛カッター エチケットシェーバー 眉毛 	MB-062JP	B07CYQVK16	Shipped	1	JPY	3024.0	275.0								大阪府	574-0046	JP	
249-2727665-4459801	249-2727665-4459801	2023-07-31T03:18:48+09:00	2023-07-31T11:32:39+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANERアーバナー ４In１メンズシェーバーセット / 360度洗浄設計の鼻毛カッター 耳毛 鼻毛カッター もみあげシ 	MB-990RT	B0BL2YWH3N	Shipped	1	JPY	6999.0	636.0					350.0			大分県	870-0818	JP	VPC-6-30352969 Coupon
503-1504167-4195865	503-1504167-4195865	2023-07-31T02:38:55+09:00	2023-07-31T11:45:36+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANERアーバナー 男性用 メンズシェーバー 3アタッチメントセット / 耳毛 鼻毛カッター もみあげシェーバー 髭 	MB-980/FBA	B07CZ3KDN9	Shipped	1	JPY	3999.0	364.0					200.0			東京都	201-0015	JP	VPC-6-30352969 Coupon
250-0935912-2025419	250-0935912-2025419	2023-07-31T02:01:05+09:00	2023-07-31T18:18:43+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANERアーバナー ４In１メンズシェーバーセット / 360度洗浄設計の鼻毛カッター 耳毛 鼻毛カッター もみあげシ 	MB-990RT	B0BL2YWH3N	Shipped	1	JPY	6999.0	636.0								愛知県	441-8087	JP	
249-6930931-6298210	249-6930931-6298210	2023-07-30T22:36:59+09:00	2023-07-31T11:39:53+09:00	Shipped	Amazon	Amazon.co.jp			Standard	URBANERアーバナー ペット用 電動犬爪トリマー usb充電式 犬ネイルトリマー 犬の電動爪やすり 犬専用 スピード爪 	MB-011/FBA	B083BL3GBV	Shipped	1	JPY	3739.0	340.0	410.0	37.0				410.0		広島県	739-0323	JP	JP Core Free Shipping  2016/03/29 6-38-40-593
