amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids 
503-2169936-1632600	503-2169936-1632600	2024-12-31T23:20:02+09:00	2025-01-01T10:06:12+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー 髭 バリカン 2024 IPX8防水 メンズ 髭剃り 電池式バリカン 使いやすく 小型で持ち運び ミニバ 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0					300.0			大阪府	564-0063	JP	PLM-8945f2ad-5fe9-45f9-a969-7d9050173ec7
249-6922781-3987005	249-6922781-3987005	2024-12-31T22:47:43+09:00	2025-01-01T17:14:13+09:00	Shipped	Amazon	Amazon.co.jp			Standard	URBANER ヒゲトリマー 髭 バリカン 2024 IPX8防水 メンズ 髭剃り 電池式バリカン 使いやすく 小型で持ち運び ミニバ 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0	92.0	8.0			300.0	92.0		千葉県	299-2715	JP	JP Core Free Shipping  2016/03/29 6-38-40-593,PLM-8945f2ad-5fe9-45f9-a969-7d9050173ec7
249-9318764-2091040	249-9318764-2091040	2024-12-31T19:00:44+09:00	2025-01-03T18:20:33+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー 髭 バリカン 2024 IPX8防水 メンズ 髭剃り 電池式バリカン 使いやすく 小型で持ち運び ミニバ 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0							,	東京都	208-0022	JP	
503-6297816-8065411	503-6297816-8065411	2024-12-31T18:53:47+09:00	2025-01-01T00:19:35+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー 髭 バリカン 2024 IPX8防水 メンズ 髭剃り 電池式バリカン 使いやすく 小型で持ち運び ミニバ 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0					300.0			沖縄県	901-0613	JP	PLM-8945f2ad-5fe9-45f9-a969-7d9050173ec7
249-1293537-6143016	249-1293537-6143016	2024-12-31T16:19:46+09:00	2025-01-01T12:30:02+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー 髭 バリカン 2024 IPX8防水 メンズ 髭剃り 電池式バリカン 使いやすく 小型で持ち運び ミニバ 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0								東京都	136-0071	JP	
503-6693847-8217412	503-6693847-8217412	2024-12-31T14:26:42+09:00	2025-01-01T00:28:12+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー 髭 バリカン 2024 IPX8防水 メンズ 髭剃り 電池式バリカン 使いやすく 小型で持ち運び ミニバ 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0					300.0			東京都	176-0001	JP	PLM-8945f2ad-5fe9-45f9-a969-7d9050173ec7
250-0150653-8701474	250-0150653-8701474	2024-12-31T12:51:39+09:00	2024-12-31T17:07:51+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー 髭 バリカン 2024 IPX8防水 メンズ 髭剃り 電池式バリカン 使いやすく 小型で持ち運び ミニバ 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0					300.0			熊本県	863-0002	JP	PLM-8945f2ad-5fe9-45f9-a969-7d9050173ec7
250-3589989-9400652	250-3589989-9400652	2024-12-31T12:46:35+09:00	2024-12-31T16:24:28+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー 髭 バリカン 2024 IPX8防水 メンズ 髭剃り 電池式バリカン 使いやすく 小型で持ち運び ミニバ 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0								神奈川県	212-0024	JP	
250-9572720-3636620	250-9572720-3636620	2024-12-31T04:19:49+09:00	2025-01-01T00:25:02+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー 髭 バリカン 2024 IPX8防水 メンズ 髭剃り 電池式バリカン 使いやすく 小型で持ち運び ミニバ 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0					300.0			山形県	991-0042	JP	PLM-8945f2ad-5fe9-45f9-a969-7d9050173ec7
503-1835568-6443016	503-1835568-6443016	2024-12-31T02:25:12+09:00	2024-12-31T18:11:20+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー 髭 バリカン 2024 IPX8防水 メンズ 髭剃り 電池式バリカン 使いやすく 小型で持ち運び ミニバ 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0					300.0		,	福岡県	811-3423	JP	PLM-8945f2ad-5fe9-45f9-a969-7d9050173ec7
249-8167077-8971015	249-8167077-8971015	2024-12-30T23:31:06+09:00	2025-01-23T09:35:50+09:00	Shipped	Amazon	Amazon.co.jp			Standard	URBANER ヒゲトリマー 髭 バリカン 2024 IPX8防水 メンズ 髭剃り 電池式バリカン 使いやすく 小型で持ち運び ミニバ 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0	115.0	10.0				115.0		滋賀県	520-0024	JP	JP Core Free Shipping  2016/03/29 6-38-40-593
503-3684155-3109468	503-3684155-3109468	2024-12-30T20:12:25+09:00	2024-12-31T06:13:17+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー 髭 バリカン 2024 IPX8防水 メンズ 髭剃り 電池式バリカン 使いやすく 小型で持ち運び ミニバ 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0								東京都	157-0067	JP	
249-0226597-0539823	249-0226597-0539823	2024-12-30T16:34:38+09:00	2025-01-01T00:16:42+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー 髭 バリカン 2024 IPX8防水 メンズ 髭剃り 電池式バリカン 使いやすく 小型で持ち運び ミニバ 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0								宮城県	984-0827	JP	
503-7246411-5030242	503-7246411-5030242	2024-12-30T13:25:21+09:00	2024-12-30T17:02:59+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー 髭 バリカン 2024 IPX8防水 メンズ 髭剃り 電池式バリカン 使いやすく 小型で持ち運び ミニバ 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0								福岡県	812-0018	JP	
249-1818879-2995837	249-1818879-2995837	2024-12-30T13:10:24+09:00	2024-12-30T23:10:12+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー 髭 バリカン 2024 IPX8防水 メンズ 髭剃り 電池式バリカン 使いやすく 小型で持ち運び ミニバ 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0								京都府	617-0823	JP	
503-1229225-8240631	503-1229225-8240631	2024-12-30T10:51:18+09:00	2024-12-31T00:12:42+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー 髭 バリカン 2024 IPX8防水 メンズ 髭剃り 電池式バリカン 使いやすく 小型で持ち運び ミニバ 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0								長崎県	851-2127	JP	
249-6477770-4539817	249-6477770-4539817	2024-12-30T10:15:54+09:00	2024-12-30T17:09:32+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー 髭 バリカン 2024 IPX8防水 メンズ 髭剃り 電池式バリカン 使いやすく 小型で持ち運び ミニバ 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0								徳島県	774-0017	JP	
249-8596922-8403004	249-8596922-8403004	2024-12-30T03:34:23+09:00	2024-12-30T03:37:56+09:00	Cancelled	Amazon	Amazon.co.jp			Expedited	URBANERアーバナー メンズシェーバー 3アタッチメントセット / 耳毛 鼻毛カッター もみあげシェーバー 髭トリマ 	MB-980/FBA	B07CZ3KDN9	Cancelled	0											東京都	145-0071	JP	
249-1919869-0447849	249-1919869-0447849	2024-12-29T22:20:30+09:00	2024-12-30T17:45:32+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー 髭 バリカン 2024 IPX8防水 メンズ 髭剃り 電池式バリカン 使いやすく 小型で持ち運び ミニバ 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0							,	三重県	515-2325	JP	
503-8357123-9709415	503-8357123-9709415	2024-12-29T18:38:41+09:00	2024-12-30T16:57:07+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー 髭 バリカン 2024 IPX8防水 メンズ 髭剃り 電池式バリカン 使いやすく 小型で持ち運び ミニバ 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0								神奈川県	231-0851	JP	
250-9467583-7595863	250-9467583-7595863	2024-12-29T17:21:56+09:00	2024-12-30T06:28:39+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー 髭 バリカン 2024 IPX8防水 メンズ 髭剃り 電池式バリカン 使いやすく 小型で持ち運び ミニバ 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0								東京都	154-0017	JP	
250-0356122-2970203	250-0356122-2970203	2024-12-29T11:53:14+09:00	2024-12-29T23:13:04+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー 髭 バリカン 2024 IPX8防水 メンズ 髭剃り 電池式バリカン 使いやすく 小型で持ち運び ミニバ 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0								千葉県	263-0042	JP	
250-1825417-1464607	250-1825417-1464607	2024-12-29T10:10:40+09:00	2024-12-30T06:15:25+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー 髭 バリカン 2024 IPX8防水 メンズ 髭剃り 電池式バリカン 使いやすく 小型で持ち運び ミニバ 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0								神奈川県	253-0101	JP	
503-2464988-2069405	503-2464988-2069405	2024-12-29T08:17:24+09:00	2024-12-29T15:56:32+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー 髭 バリカン 2024 IPX8防水 メンズ 髭剃り 電池式バリカン 使いやすく 小型で持ち運び ミニバ 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0								埼玉県	343-0021	JP	
249-7707745-9499825	249-7707745-9499825	2024-12-29T08:04:18+09:00	2024-12-29T15:55:41+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	URBANER ヒゲトリマー 髭 バリカン 2024 IPX8防水 メンズ 髭剃り 電池式バリカン 使いやすく 小型で持ち運び ミニバ 	MB-042/FBA	B07CYZH2XC	Shipped	1	JPY	2999.0	273.0								宮城県	987-1102	JP	
